85176221,38.77,47.11
84211910,26.75,34.24
84148033,27.45,34.94
34042010,38.77,46.26
34042020,38.77,46.26
22030000,36.58,46.53
10039010,20.11,25.81
29333330,20.11,21.81
29349931,20.11,27.60
29183010,20.11,21.81
9024000,31.45,37.15
9023000,31.45,37.15
9021000,31.45,37.15
70032000,35.85,41.55
73145000,38.77,46.26
73089010,31.45,38.94
37040000,34.12,41.61
80070010,31.45,38.06
40081100,36.55,44.04
40082100,36.55,44.04
79050000,31.45,38.06
81059010,31.45,35.22
81110020,31.45,35.22
81130010,31.45,35.22
71069220,31.45,38.06
84483211,29.42,36.91
90039010,34.12,42.46
24021000,54.04,63.99
87042110,33.42,48.57
87042210,33.42,48.57
87042310,33.42,48.57
87043110,35.85,51.00
87043210,33.42,48.57
87169010,33.42,41.76
85229030,42.67,51.01
82042000,35.60,44.76
73182400,36.55,44.89
49070020,31.45,32.05
3028921,20.11,25.81
3038941,20.11,25.81
3044910,20.11,25.81
3048920,20.11,25.81
21013000,31.45,38.94
18063110,34.12,44.07
18063210,34.12,44.07
17049010,34.12,44.07
29269026,20.11,21.81
28530010,31.45,33.15
29336915,20.11,21.81
28111950,31.45,33.15
29269092,20.11,21.81
29269096,20.11,26.72
29335330,20.11,21.81
29061200,20.11,26.72
29142210,20.11,21.81
30032073,30.75,31.35
30042073,30.75,31.35
29319043,20.11,21.81
29269022,20.11,21.81
73202010,29.52,37.86
84122110,27.45,34.94
75089010,31.45,33.15
56012291,44.40,53.56
84123110,27.45,34.94
84439932,29.51,30.11
25232910,33.60,36.35
30064011,20.11,26.72
25232100,33.60,36.35
25231000,33.60,36.35
30064020,20.11,21.81
29332930,20.11,21.81
84735034,30.12,30.72
42033000,35.85,45.80
26219010,31.45,34.20
29269023,20.11,27.60
85423931,31.85,32.45
85423991,31.85,32.45
84732910,34.77,41.38
84439960,34.31,41.12
84734010,34.77,41.38
84735010,34.77,41.38
85177010,38.77,45.38
85299012,38.77,45.38
85389010,38.77,45.38
90329010,38.77,45.38
84615020,26.75,34.24
84659120,26.75,34.24
29309012,20.11,21.81
29349925,20.11,21.81
90275050,31.45,32.05
29121921,20.11,26.72
29221921,20.11,27.60
29121922,20.11,26.72
29415010,20.11,21.81
84391020,26.75,34.24
48203000,38.77,47.11
83040000,36.55,44.89
29339941,20.11,21.81
29221993,20.11,27.60
30039043,30.75,38.24
30049033,26.75,34.24
84425000,29.42,36.91
29337210,20.11,21.81
29339993,20.11,27.60
29339113,20.11,21.81
30039048,30.75,31.35
30049038,26.75,27.35
29350091,20.11,21.81
29414011,20.11,21.81
30032011,30.75,35.50
30042011,30.75,35.50
29339114,20.11,21.81
29038220,20.11,21.81
29339115,20.11,26.72
29159024,20.11,21.81
29239030,20.11,26.72
29163910,20.11,21.81
29039911,20.11,21.81
29039916,20.11,21.81
29163220,20.11,21.81
28530031,31.45,33.15
29159010,20.11,21.81
29319062,20.11,26.72
29201920,20.11,21.81
28521012,31.45,33.15
28521014,31.45,33.15
28521013,31.45,38.94
29039913,20.11,21.81
29049040,20.11,21.81
29049030,20.11,21.81
29162012,20.11,21.81
29242946,20.11,27.60
29039917,20.11,21.81
28469020,31.45,33.15
29252923,20.11,26.72
30039057,30.75,38.24
30049047,26.75,34.24
29199060,20.11,27.60
29221931,20.11,21.81
29221941,20.11,21.81
29223921,20.11,26.72
29225011,20.11,21.81
29225021,20.11,21.81
29269012,20.11,21.81
29339912,20.11,21.81
29329991,20.11,27.60
30039064,30.75,38.24
30049054,26.75,34.24
29333981,20.11,27.60
29333983,20.11,27.60
29335916,20.11,21.81
29339933,20.11,21.81
29332923,20.11,21.81
29224952,20.11,26.72
29333342,20.11,27.60
29333991,20.11,21.81
29214910,20.11,21.81
30039046,30.75,38.24
30049036,26.75,34.24
30039042,30.75,38.24
30049032,26.75,34.24
29419021,20.11,21.81
30032041,30.75,38.24
30042041,30.75,38.24
29333924,20.11,27.60
30049062,26.75,34.24
30039072,30.75,38.24
29333982,20.11,27.60
29333384,20.11,27.60
29362520,20.11,21.81
29349932,20.11,21.81
29413010,20.11,21.81
29341020,20.11,27.60
29349961,20.11,26.72
30039087,30.75,38.24
30049077,26.75,34.24
29211132,20.11,26.72
29362210,20.11,21.81
29391162,20.11,21.81
28289020,31.45,37.15
29211991,20.11,21.81
29349945,20.11,21.81
29039110,20.11,21.81
29037737,20.11,21.81
29031120,20.11,25.81
29037911,20.11,21.81
29031110,20.11,25.81
29039915,20.11,21.81
29269095,20.11,21.81
29037912,20.11,21.81
29309033,20.11,21.81
29037713,20.11,21.81
29333922,20.11,21.81
29350012,20.11,21.81
30039086,30.75,38.24
30049076,26.75,34.24
29269093,20.11,27.60
29349121,20.11,21.81
29332925,20.11,21.81
29349122,20.11,26.72
30039083,30.75,38.24
30049073,26.75,34.24
28444020,31.45,33.15
29362620,20.11,21.81
63013000,30.75,45.90
63014000,30.75,45.90
63012000,30.75,45.90
63011000,30.75,45.90
66019110,31.45,41.40
85419020,31.85,32.45
85429020,31.85,32.45
74020000,31.45,35.22
64019910,30.75,45.90
64019200,30.75,45.90
29399111,20.11,21.81
29391122,20.11,26.72
30034040,30.75,38.24
30044040,30.75,38.24
83030000,38.77,47.11
84146000,32.55,42.50
3049212,20.11,25.81
3049222,20.11,25.81
35019020,31.45,38.94
97050000,31.45,34.20
84099115,30.12,38.46
84099915,30.12,38.46
69091930,36.55,38.25
96020020,31.45,40.61
38069011,31.45,38.94
70151092,31.45,38.94
90275010,31.45,38.94
87089412,32.91,40.40
87089482,33.42,42.58
74081100,34.12,39.82
39044010,34.12,41.61
27101932,31.45,35.22
7112010,20.11,25.81
7112020,20.11,25.81
84401011,26.75,27.35
44129400,33.42,39.12
84233011,27.45,34.94
62101000,30.75,45.90
39211310,38.77,40.47
64029110,30.75,45.90
64029910,30.75,45.90
56049021,31.45,40.61
87042120,33.42,48.57
87042220,33.42,48.57
87042320,33.42,48.57
87043120,35.85,51.00
87043220,33.42,48.57
91021110,40.80,50.75
91021210,40.80,50.75
91021220,40.80,50.75
84306911,27.45,28.05
87041010,30.75,31.35
84729051,34.07,35.77
84705011,34.07,42.41
85176241,43.43,51.77
84211110,26.75,27.35
87032210,37.21,52.36
87032310,41.98,57.13
87032410,41.98,57.13
87033110,41.98,57.13
87033210,41.98,57.13
87033310,41.98,57.13
84143011,30.12,39.28
84253110,27.45,34.94
84253910,27.45,34.94
84143091,30.12,39.28
84031010,27.45,36.61
84152010,36.80,45.96
84158110,36.80,45.96
84158210,36.80,45.96
84775911,26.75,34.24
84335911,27.45,34.94
84336021,27.45,28.05
84211210,37.26,48.37
39011091,34.12,41.61
39021010,34.12,41.61
39031110,34.12,41.61
39033010,34.12,41.61
39072011,34.12,41.61
39093010,34.12,41.61
39111010,34.12,41.61
39121110,34.12,38.87
39122010,34.12,41.61
39079911,34.12,41.61
39071010,34.12,41.61
39071020,34.12,41.61
8132010,20.11,25.81
84471100,26.75,27.35
84471200,26.75,34.24
16023230,31.45,39.79
16023220,31.45,39.79
16023210,31.45,39.79
84454031,26.75,27.35
84264110,27.45,28.05
90011011,35.85,42.46
84833021,33.46,35.16
84099961,30.12,31.82
84099921,30.12,31.82
84099951,30.12,31.82
84099971,30.12,31.82
84332010,27.45,34.94
85284921,40.80,49.14
95030031,36.55,51.70
74102120,34.12,34.72
94060092,31.45,38.94
94060091,31.45,40.61
48059210,34.12,40.73
